0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
-0.08803486909733405,0.6731988901919028,-0.5495987330004658,0.6753758987114917,15.726065384882158,Ford,Explorer,Limited,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Burgundy,Black,No,Sharjah,Dealer,70000
-3.4651558309072885,0.3079249840758569,-0.28937582328370903,0.4203912798591394,9.813498928227911,Land Rover,Range Rover Sport,SVR,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,399000
-3.4023352586434354,0.20811300221157117,-0.31342720130580737,0.4495922754991342,9.241906055461008,Mercedes-Benz,G-Class,Other,SUV,Petrol,Automatic Transmission,,800 - 899 HP,Black,Unknown,Yes,Dubai,Owner,1500
-6.513038682802587,0.16661749078394236,,,8.567720999137615,Avatr,11,Other,SUV,Electric,Automatic Transmission,Unknown,Unknown,White,Other Color,No,Dubai,Dealer,245000
-21.22181806906829,0.1760005868636392,-0.39826348242409865,0.3332837313719487,-0.164449936285326,McLaren,765LT,Other,Hard Top Convertible,Petrol,Automatic Transmission,3500 - 3999 cc,700 - 799 HP,Black,Black,Yes,Dubai,Dealer,2200
-2.992071446638287,0.1479579328267804,-0.5214344010067394,0.47670922641026275,8.932241305254609,Mercedes-Benz,CLA,CLA250,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Black,Yes,Dubai,Dealer,229000
-5.909322456110629,0.2801883646723592,-0.6034908083453296,0.6501706897487554,5.771606948542842,Mercedes-Benz,CLA,CLA250,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,Yes,Sharjah,Dealer,119000
-0.15048751830632856,0.14626728642173584,-0.6054054184372006,0.5309323547220038,7.096552587280553,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Blue,White,Yes,Dubai,Dealer,255000
-22.900871213544526,,-0.07346990859498176,1.1969609571899962,7.292416608936333,Rolls-Royce,Wraith,Standard,Coupe,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Blue,White,No,Dubai,Dealer,650000
3.250846502061864,0.4014290526417317,-0.43375221580570017,0.6888475972027085,17.460747924339508,Kia,Sorento,EX FOP,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,White,Yes,Dubai,Owner,149000
-9.272973952759678,0.6222877250641159,-0.5815214459247555,1.023658738771095,-8.602177865162036,Toyota,Fortuner,EXR,SUV,Petrol,Automatic Transmission,,Unknown,White,Brown,No,Abu Dhabi,Owner,78000
-10.429841760500189,3.10470826396951,-0.472125048087196,2.312112806622734,11.151148600023024,BMW,X6,Xdrive35i,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Brown,Beige,Does not apply,Dubai,Dealer,37000
-0.5875224087962385,0.24560131752295342,-0.3888560530058578,0.5201565571822294,6.533844923141352,Land Rover,Range Rover,Other,SUV,Petrol,Automatic Transmission,4000+ cc,,Gold,Beige,Yes,Dubai,Dealer,829000
-6.375459412716153,1.3150378190782408,-0.5033310495203818,31.338284746314024,7.690548229986838,Mercedes-Benz,E-Class,E 300,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,Grey,White,Does not apply,Dubai,Owner,90000
-23.153251063702154,3.1438190329245588,-0.32288653592161654,7.080772962346741,8.291471360163262,GMC,Sierra,1500 SLE,Pick Up Truck,Petrol,Automatic Transmission,,Unknown,Red,Unknown,Does not apply,Sharjah,Owner,24000
-4.602651262522185,,-0.3001228562347205,1.0159271158327954,10.23821126975879,Nissan,Patrol,SE,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Beige,No,Dubai,Dealer,98000
-7.868986178794766,2.9469005195346862,-0.6121413007866207,3.5529832213817745,12.227310873723052,Mercedes-Benz,CLS-Class,CLS 350,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Black,No,Dubai,Owner,10500
-0.9034733015197194,0.20322196387488292,-0.5806425260791906,0.34959417025097866,12.622702600502134,Kia,Sorento,EX DLX,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Dealer,129990
-8.958956675845478,0.8566835392269659,-0.561630744816916,1.3264831387356923,10.759273836001338,BMW,3-Series,328i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,Does not apply,Dubai,Owner,55000
0.3307619264492283,0.49986476608523617,-0.4803357004269105,1.6324451908119513,-8.514817052041277,Mercedes-Benz,M-Class,ML 350,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Brown,Beige,No,Dubai,Owner,82500
-6.091511576168627,0.41361770238801243,-0.5252357483243368,0.5622077891878269,5.616646462669873,BMW,4-Series,430i Gran Coupe,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Brown,Yes,Dubai,Dealer,125000
0.7482430077258027,0.14770918143047232,-0.42724551567418856,0.3104114639829939,9.942360612725468,Mercedes-Benz,GLE-Class,GLE 450,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Tan,Yes,Dubai,Dealer,393000
-20.577569339916383,1.0816009234950497,-0.42600663401146244,2.493320457591254,5.563616670742128,Porsche,Carrera / 911,Carrera,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Beige,Yes,Dubai,Dealer,210000
0.15911841047634923,1.5762413748244866,-0.47185127290705053,1.1501994588591324,17.055218551044593,Land Rover,LR4,HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Silver,Black,No,Abu Dhabi,Dealer,48000
,0.23010967376871594,-0.5073307564850326,0.31802434249199274,9.061892477307579,Mercedes-Benz,GLE-Class,GLE 450 AMG,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,White,Other Color,Yes,Abu Dhabi,Owner,369000
-5.919081472380813,2.434246414257817,-0.5916916381073072,,8.180353387460185,Nissan,Micra,SL,Hatchback,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Black,No,Dubai,Owner,9999
-5.715145521752062,0.27207408938232863,-0.4978671421665115,1.447604947696715,5.964141989221442,Jeep,Grand Cherokee,Laredo Luxury,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Beige,Does not apply,Dubai,Owner,57900
-0.04189331947680763,1.658755007639824,-0.536182982533849,1.002119022242207,7.854575365626186,MINI,Cooper,S,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Black,No,Dubai,Dealer,38000
,0.23512338468087784,-0.5051616626193005,0.5723176836597782,,Infiniti,QX50,Luxury,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Beige,Yes,Dubai,Dealer,129000
-5.63149491467181,0.3473274195492166,,0.8061957273408364,5.3287847852938075,Infiniti,Q50,Turbo,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Red,Beige,No,Dubai,Dealer,72000
-5.62778111177222,0.7108120843446706,-0.48068150726481057,,9.755980838689933,Infiniti,Q50,Sport,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Black,Does not apply,Sharjah,Dealer,53000
,0.3725382070115006,-0.5798217030766898,0.5069277290623133,,Hyundai,Accent,GLS TOP,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,Silver,Unknown,Yes,Dubai,Owner,52500
-2.867381158598598,0.26994313072805737,-0.3727650095970402,0.6162962872200609,6.830479298232368,Mercedes-Benz,S-Class,S 580,Sedan,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,499000
-6.802191831874454,0.7063487053725672,-0.4694439774600977,0.9299858095816375,9.157447531102555,Lexus,ES-Series,Platinum,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,Unknown,Grey,Tan,Yes,Dubai,Owner,89500
-18.088196861762604,0.5015991356360254,-0.3330701013499138,0.5407926142656083,3.954203300939944,BMW,M8,M8 Coupe,Coupe,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Grey,White,Yes,Dubai,Dealer,389000
-2.6805741471888105,0.21721022355826106,-0.16368320974834205,,6.274456462880474,Rolls-Royce,Ghost,Black Badge,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,White,Black,Yes,Dubai,Dealer,1595
-8.895685093047078,0.23872626231800345,-0.46048065107317737,0.5907562815533027,9.327467852638765,Audi,A8,L,Sedan,Petrol,Automatic Transmission,Unknown,Unknown,Black,Unknown,Yes,Abu Dhabi,Owner,320000
-3.1478175895810847,0.24696952556925073,-0.8136233386431324,0.34098870114648144,1.715900020223029,Rabdan,One,Other,SUV,Electric,Automatic Transmission,Unknown,Unknown,White,White,Yes,Dubai,Dealer,192000
-7.092004453081953,0.5173820143350516,-0.327824077184462,0.9576846405193347,-9.719918445331917,Mercedes-Benz,S-Class,S 550,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,White,Black,Does not apply,Dubai,Dealer,145000
-7.939600866289563,5.955955270298911,-0.3022568874143978,2.243280496083143,10.080581321603171,Ford,F-Series Pickup,SVT Raptor,Pick Up Truck,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Beige,Black,No,Dubai,Owner,76000
-19.602369469799683,0.5375378567103407,-0.29937482502420815,0.7534277805012479,-2.5020816026630026,Chevrolet,Corvette,Stingray Z51 2LT,Coupe,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Red,Unknown,No,Dubai,Owner,182000
-5.0187223981640905,0.787282178852058,-0.497572716408279,1.5084196542415775,7.1355631707122456,Mercedes-Benz,S-Class,S 400,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Beige,No,Dubai,Dealer,117900
-7.461922265374304,0.2872501178780866,-0.584084846908845,0.5778397942495049,6.578332210064574,Mercedes-Benz,E-Class,E 300,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Brown,Yes,Dubai,Dealer,299000
-6.889976530685133,0.8326840117866801,-0.5652954549192091,1.4712694095222003,10.561553046432651,Lexus,IS-Series,Other,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,Unknown,Tan,Beige,No,Sharjah,Owner,52999
-7.216205574520435,0.33219084037949,-0.34933212451953793,0.5923673525058816,6.491066431871626,Aston Martin,DBX,550,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Black,Tan,No,Dubai,Dealer,775000
-8.932264892352299,1.7035845247473014,-0.40393790901545196,1.6270971381579724,16.643763143243948,Audi,Q7,S-line,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Blue,Beige,Does not apply,Dubai,Owner,52500
-8.469203286314078,0.3983839241330543,-0.5062305506935952,1.1213427232565591,6.030577727649959,Fisker,Karma,ES,Sedan,Hybrid,Automatic Transmission,2000 - 2499 cc,400 - 499 HP,Blue,Brown,No,Dubai,Dealer,95000
1.2121224484365287,0.16929270428367146,-0.6064479100126962,0.4039878003583422,10.211311345159363,Suzuki,Grand Vitara,Other,SUV,Hybrid,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,Silver,Black,No,Dubai,Dealer,85000
,0.45562914052823983,-0.3674223765526613,0.7792307378804413,5.51145135482955,Chevrolet,Camaro,2SS,Coupe,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Unknown,Yes,Abu Dhabi,Dealer,185000
1.7902178190285847,0.7996884923390052,-0.3917831872731672,2.820020068186847,9.938006608314941,Ford,Edge,Limited,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Unknown,No,Dubai,Owner,12500
-5.212036776454871,0.785986868372665,-0.433732463382365,0.597979355289724,15.322337034581048,Ford,Explorer,XLT,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Silver,Beige,Yes,Dubai,Dealer,79500
2.3000885944713874,,-0.38401754633360397,0.5883855175372036,6.232275516683295,Lamborghini,Urus,Standard,SUV,Petrol,Automatic Transmission,,600 - 699 HP,Blue,White,Yes,Dubai,Dealer,1250
-3.3901012742275953,2.5307798163889355,-0.3019137560089352,1.4514876904772938,14.769480729909901,BMW,X5,Xdrive50i,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Grey,Brown,No,Dubai,Owner,63000
-11.306437912598085,,-0.6145579520953377,,6.892091723909446,MINI,Cooper,S,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Grey,Black,No,Dubai,Owner,109000
-6.862328061701172,0.3400745093373496,-0.5590584573986358,0.5573137254828563,10.289076645389311,Toyota,Corolla Cross,Other,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,76000
-1.4166154437663723,0.43143112560026436,-0.46435463418002365,0.5147738718940833,9.381913506753511,BMW,X5,Xdrive 40i,SUV,Petrol,Automatic Transmission,,,Blue,Brown,Yes,Abu Dhabi,Dealer,269000
-4.291156601995112,2.3297103790010456,-0.47412976247826794,1.1698524736095843,11.904315675420623,Volkswagen,Touareg,SEL,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Black,Brown,No,Dubai,Owner,40000
-20.94381079945869,0.5081871248019735,,0.5203266650777426,,Lamborghini,Huracan,Other,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,White,Black,No,Dubai,Dealer,859000
-11.366610821691228,5.010866588165897,-0.5231736697462204,2.0253727522719975,,Nissan,Sentra,S,Sedan,Petrol,Automatic Transmission,0 - 499 cc,0 - 99 HP,White,Unknown,Does not apply,Dubai,Owner,18500
2.686439445090495,0.41735575045895085,-0.598607446444753,,7.159447644777102,Chevrolet,Equinox,2LT,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,Unknown,Red,Black,Yes,Sharjah,Dealer,34000
-6.74721458831953,0.7012677875835229,,1.9426195415274277,10.47810279644443,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Silver,Black,No,Dubai,Dealer,44000
-5.058056852523276,0.1554182749636617,-0.5069329528744237,0.31689623440146697,8.001360830687196,Nissan,Altima,SV,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Unknown,Yes,Dubai,Dealer,109000
-6.493911041934289,0.31228198523694434,-0.4166634210174916,0.4562264645366337,13.180310075382868,BMW,X7,40i M Sport,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Brown,Yes,Abu Dhabi,Owner,450000
,0.18888320078597143,-0.34497450777455924,0.340839266805778,3.84090591949858,Mercedes-Benz,GLS-Class,Other,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Black,Yes,Dubai,Dealer,675000
-9.428716570412963,,-0.4049737744443592,1.1847484576371468,6.311349035312572,Maserati,Ghibli,Ghibli S Q4,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Grey,Unknown,Does not apply,Dubai,Owner,94000
0.28054582725769794,1.485964403525104,-0.5053203439476537,1.1302296849598654,18.188246365645167,Nissan,Patrol,SE,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Beige,No,Abu Dhabi,Dealer,113000
-4.119123217610335,0.9093492234026715,-0.5115279900463717,1.097417836282681,6.916301711905192,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,No,Dubai,Dealer,69999
-4.3638825203006375,1.2058357731765394,-0.5665995076319826,1.8137761783819695,11.503295346329349,Ford,Escape,SE,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Blue,Black,No,Dubai,Owner,22500
-7.869669646114218,0.170211385371529,-0.5802283391272587,0.3220652330363003,,Mercedes-Benz,A-Class,Other,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,179999
-1.053821290867365,1.011340276905158,-0.2969550195904028,1.5301001552937665,10.086064709479855,Land Rover,Range Rover Sport,Supercharged,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Brown,Does not apply,Dubai,Owner,45000
1.812548915608109,0.6180104511702339,-0.5819339030961417,0.7283953155008799,11.417109554931047,Mercedes-Benz,A-Class,A 250,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,120000
-3.7979390991385777,0.19262534585157576,-0.613831550922462,0.4050766956981952,13.83362574121169,Toyota,Highlander,Limited,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Black,Yes,Dubai,Dealer,232000
0.30422435596610065,0.7646593360995758,-0.4550967934972737,1.526849475870376,12.896543080856784,BMW,X5,xDrive35i M Sport,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,White,Brown,Does not apply,Ajman,Dealer,71000
-3.895618671635858,,-0.4999946456124823,0.6192254670489887,-8.573326683315967,Honda,Accord,EX-L,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,Brown,Beige,Yes,Dubai,Dealer,76900
-3.951980511004726,0.2511671637695443,-0.5256300911858929,0.3746763653496904,10.323404246107419,Lexus,TX,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Black,Black,Does not apply,Dubai,Dealer,330000
-2.810939595164008,0.732959833131535,-0.46517349433750566,1.0665496793009956,13.11883331899406,Audi,Q7,Other,SUV,Petrol,Automatic Transmission,,,Beige,Brown,No,Abu Dhabi,Dealer,93900
,0.6915048759952167,-0.32529847914635224,1.4023020120348049,4.642391365248194,Bentley,Continental,GT V8,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,Black,Unknown,No,Sharjah,Dealer,299000
-2.7842939943891665,0.17190705948601098,-0.3415034398527342,0.4539999089386321,1.9425552591492288,Mercedes-Benz,S-Class,S 580,Sedan,Petrol,Automatic Transmission,,500 - 599 HP,Black,White,Yes,Dubai,Dealer,875000
-0.5282728216239025,0.9210613269642464,,1.2821148619149072,15.101162432950696,BMW,X5,Xdrive50i,SUV,Petrol,Automatic Transmission,4000+ cc,700 - 799 HP,White,Brown,Does not apply,Dubai,Owner,69000
2.0245702541157486,0.35661510634473803,-0.4076884903871573,0.6310602206402766,9.99254115330183,Porsche,Cayenne,Standard,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Brown,No,Dubai,Dealer,239990
0.879966924605946,0.2124988444909318,-0.4133364063460815,0.5865853501504931,-6.4247041448547915,Mitsubishi,Pajero,GLS 5 Door,SUV,Petrol,Automatic Transmission,,100 - 199 HP,White,Beige,Yes,Dubai,Dealer,87900
-7.693150780385414,,-0.5424898984434521,0.3272288651254153,5.4584449559613555,Mercedes-Benz,A-Class,AMG A 35,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,300 - 399 HP,Black,Unknown,Yes,Dubai,Dealer,219000
-6.08935917575981,0.4127713661193061,-0.612810843059268,0.5343563423394957,-9.358259122605784,Toyota,Hilux,SR5,Utility Truck,Petrol,Manual Transmission,,200 - 299 HP,White,Unknown,No,Abu Dhabi,Dealer,78000
-7.776290418970021,0.8307554022862267,-0.586989053740698,1.925936875252651,8.488197838031372,Suzuki,Grand Vitara,JLX,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Burgundy,Unknown,No,Dubai,Owner,25900
,0.3102100049870081,-0.40227207939178894,0.35092571130413414,5.146270528309723,Audi,A8,L S-line,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Blue,Black,Yes,Sharjah,Dealer,329000
-0.628338661209769,,-0.5664545149359415,1.231622420818168,8.437347355399803,Mitsubishi,Pajero,GLS,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Black,No,Dubai,Owner,30500
-6.570905156027747,0.712493424060627,-0.3065098279238565,3.1258811919750418,,Mercedes-Benz,S-Class,S 550,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,Black,Black,No,Dubai,Owner,23000
-0.7690673215424821,0.1814440266496183,-0.5800735218200936,0.43554269904337156,9.907952267535794,Kia,Sportage,LX,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Beige,Yes,Dubai,Dealer,83000
-6.226370586161184,0.4521405794540025,-0.5878465730489696,0.6848101089875396,7.666277513070249,Mitsubishi,ASX,GLX,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Silver,Black,Yes,Dubai,Dealer,50500
-8.698271704491006,0.5425903608227776,-0.5448456669289294,0.7950855059635726,6.2890003184652326,Volkswagen,Tiguan,R-line,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,Yes,Dubai,Dealer,109000
-7.463527182420411,0.18479248213838595,-0.48581111586438913,0.563644716663604,4.639172781103039,Lexus,RX-Series,Full Option,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Grey,White,No,Dubai,Owner,132000
-6.544695273364211,0.4544571986955057,-0.39261949228841164,0.5817021075683606,11.846074719787625,GMC,Yukon,AT4,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Blue,Black,Yes,Dubai,Owner,225000
-8.383605289685574,0.2484421224391067,-0.5448920870287802,0.5692707080104648,8.048285733004487,Jeep,Wrangler,Rubicon,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Black,Yes,Sharjah,Dealer,179000
-4.929250763715338,0.17091400861775108,-0.4862227999000435,0.42407582879482164,10.26017047673163,Jeep,Gladiator,Rubicon,Pick Up Truck,Petrol,Automatic Transmission,,300 - 399 HP,Black,Black,Yes,Sharjah,Dealer,169000
-5.982120465508447,0.4152805660774856,-0.5325570186240105,0.6659626209438252,6.127157074913987,Mercedes-Benz,CLA,CLA250,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,No,Dubai,Dealer,109990
,1.2043008395590504,,1.4212973419639756,11.0613331006549,BMW,X5,xDrive35i,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Red,Beige,No,Dubai,Dealer,45500
-6.196998194721464,,,0.7278074620169473,7.628262495303191,Land Rover,Range Rover,Vogue First Edition,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Silver,Black,Yes,Dubai,Dealer,265000
,0.5689112867524746,-0.31908177148599015,0.6400925144611602,16.011822418008684,BMW,X7,M50i M Sport,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Tan,Yes,Dubai,Dealer,379000
,0.21739737842889875,-0.12996232294911791,0.9042420441710178,5.609361755835397,Bentley,Continental GT,Other,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Blue,Black,Yes,Dubai,Dealer,549000
-7.306608514456953,0.666428874151331,-0.6235294359416876,0.8420234257254469,7.925656287454186,Mitsubishi,Attrage,GLX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,0 - 99 HP,Blue,Unknown,Yes,Dubai,Dealer,30900
-6.2565616211186486,0.3389721572501036,-0.511581703384127,0.48150592616202287,5.81100425331411,JAC,J7,Turbo,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Black,No,Dubai,Dealer,50000
-17.815373791129087,0.7276029404488111,-0.3485245902935983,0.47209567326475377,3.115908206175385,Ford,Mustang,GT,Sports Car,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Red,Black,Does not apply,Dubai,Dealer,130000
-3.292828195763796,0.3699720749800492,-0.617061682908842,0.6180954741614297,6.998869749509803,Mercedes-Benz,A-Class,AMG A 35,Hatchback,Petrol,Automatic Transmission,,300 - 399 HP,White,Black,No,Dubai,Owner,160000
1.2878821001162537,1.0983917709020523,-0.5918882070273939,0.7017288657942189,9.156562410988183,Mazda,CX-5,Base,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,58000
-21.929479076602526,0.33760286722260135,-0.461614018235899,0.8109746186021279,-10.926011377317096,Porsche,Carrera / 911,Carrera,Coupe,Petrol,Automatic Transmission,,300 - 399 HP,Grey,Tan,Yes,Dubai,Dealer,314000
-18.376332917799385,0.3491545407418793,-0.3209803127488682,0.4647927344116013,,Ferrari,F8 Tributo,Other,Coupe,Petrol,Automatic Transmission,,700 - 799 HP,Red,Unknown,Yes,Dubai,Dealer,1250
-4.634140603544717,0.20585103112930772,-0.7386186172108387,0.5643652250811734,8.495239830420163,Mazda,CX-30,Other,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Black,Yes,Dubai,Owner,87000
-2.5778934104378237,,-0.5584088582698297,1.2705051052331302,10.090022522017962,Kia,Sportage,LX,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Silver,Black,No,Dubai,Owner,38000
-7.1138730258794,0.46213395992455997,-0.6019031806541695,0.4345598744715923,,Hyundai,Accent,GL,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Black,Beige,Yes,Dubai,Dealer,45000
-8.518445997989414,1.0238546825107664,-0.6008603607547994,1.0263107322249567,6.155011431381212,BMW,X2,2.0 M Sport X Package,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Unknown,Yes,Dubai,Dealer,78000
-20.813338862644986,0.5675897130338005,-0.4628610730939324,1.5324580927630642,11.027597124019522,Dodge,Challenger,SE,Coupe,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Red,Black,No,Dubai,Dealer,49000
-7.653848641215221,0.38394965618615273,-0.5040994926883419,0.6414833864011119,6.054456090207356,Jeep,Compass,North,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,White,Black,No,Sharjah,Owner,38000
-22.116452581624557,1.3632522870130552,,1.5009208787398045,5.1026915546286835,Ford,Mustang,GT Premium Panoramic Roof,Coupe,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Blue,Unknown,No,Dubai,Owner,37000
1.876998928754074,1.2323211719391913,-0.46266557225037597,1.364787792966042,18.269612454179324,Mitsubishi,Pajero,GLS,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,100 - 199 HP,Grey,Beige,No,Dubai,Dealer,37000
-1.067910550638925,,-0.5172848641762011,0.40090463574100127,5.2746525988475845,Toyota,Rav 4,Other,SUV,Petrol,Automatic Transmission,,,Grey,Black,No,Dubai,Dealer,137800
-4.726054192564478,0.8312760739363417,-0.5711064988498413,1.207568294550619,5.979685595286458,Nissan,Altima,SV,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,23500
2.178732060694329,1.3568183406480812,-0.4101410429008871,1.3282903353499198,9.44690084669203,Infiniti,QX50,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Grey,Brown,No,Abu Dhabi,Dealer,36000
-5.7988749915953965,0.19459003250631532,-0.3968566016995954,0.40983696855858853,7.468935538069454,Genesis,GV70,Platinum,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Black,Does not apply,Sharjah,Dealer,179000
1.1762329946761954,1.0303399095213215,-0.4922581402838632,0.9302162017321821,16.059736407173745,Audi,Q7,Other,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Beige,No,Dubai,Dealer,97900
